
21:57:15.096 : ============================================================

21:57:15.096 : {'window_size_lstm': 3, 'window_size_vio': 15}
21:57:15.247 : ------------------------------------------------------------
21:57:15.247 : Loop #1
21:58:49.147 : Generated Params : [50.0, 1760.0, 0.0, 0.0, 1.0, -90.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 77.1, 0.1, 0.0, 3.0, -50.0, 7600.0, 0.05]
21:58:52.939 : Generated Params : [90.0, 2060.0, 0.0, 0.0, 1.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 94.1, 0.1, 0.0, 38.0, -99.0, 3297.0, 0.05]
21:58:57.221 : Generated Params : [170.0, 7250.0, 0.0, 0.0, 1.0, -88.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 41.1, 0.1, 0.0, 41.0, -84.0, 4793.0, 0.05]
21:59:01.537 : Generated Params : [60.0, 1390.0, 0.0, 0.0, 1.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 84.1, 0.1, 0.0, 38.0, -20.0, 2990.0, 0.05]
21:59:05.336 : Generated Params : [80.0, 3410.0, 0.0, 0.0, 1.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 26.1, 0.1, 0.0, 5.0, -37.0, 615.0, 0.05]
21:59:09.232 : Generated Params : [80.0, 2540.0, 0.0, 0.0, 1.0, -76.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 74.1, 0.1, 0.0, 40.0, -76.0, 2100.0, 0.05]
21:59:13.142 : Generated Params : [200.0, 4950.0, 0.0, 0.0, 1.0, -81.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 8.1, 0.1, 0.0, 98.0, -36.0, 1604.0, 0.05]
21:59:17.172 : Generated Params : [80.0, 2810.0, 0.0, 0.0, 1.0, -29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 78.1, 0.1, 0.0, 62.0, 9.0, 120.0, 0.05]
21:59:21.160 : Generated Params : [150.0, 2550.0, 0.0, 0.0, 1.0, 74.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 50.1, 0.1, 0.0, 23.0, -62.0, 2658.0, 0.05]
21:59:25.138 : Generated Params : [70.0, 1010.0, 0.0, 0.0, 1.0, 45.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 54.1, 0.1, 0.0, 5.0, -47.0, 3442.0, 0.05]
21:59:29.164 : Generated Params : [120.0, 8290.0, 0.0, 0.0, 1.0, -4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 13.1, 0.1, 0.0, 33.0, -55.0, 2482.0, 0.05]
21:59:33.325 : Generated Params : [150.0, 4400.0, 0.0, 0.0, 1.0, -96.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 15.1, 0.1, 0.0, 15.0, -92.0, 3367.0, 0.05]
21:59:37.461 : Generated Params : [50.0, 8670.0, 0.0, 0.0, 1.0, -33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 94.1, 0.1, 0.0, 67.0, -99.0, 735.0, 0.05]
21:59:41.337 : Generated Params : [90.0, 2590.0, 0.0, 0.0, 1.0, -37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 60.1, 0.1, 0.0, 41.0, 28.0, 7216.0, 0.05]
21:59:45.285 : Generated Params : [140.0, 1510.0, 0.0, 0.0, 1.0, -52.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 21.1, 0.1, 0.0, 80.0, 11.0, 523.0, 0.05]
21:59:49.280 : Generated Params : [120.0, 7430.0, 0.0, 0.0, 1.0, -19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 2.1, 0.1, 0.0, 35.0, 35.0, 4127.0, 0.05]
21:59:53.529 : Generated Params : [50.0, 4240.0, 0.0, 0.0, 1.0, 98.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 61.1, 0.1, 0.0, 38.0, -76.0, 6514.0, 0.05]
